Brand,Model,Theft Rate (%),Province,Place,Hijacking_Rate,Crime_Level,Crime_Level_Num,Driver_Age,Claims,Vehicle_Value,Vehicle_Year,Annual_Mileage,Tracker,Alarm,Immobilizer,Married,Coverage,Usage,Parking,Theft_Rate,Area_Hijack,Premium
Ford,Ranger,2.2,Northern Cape,Kimberley,3.5,Medium,1.3,68,0,1123789,2000,45374,0,0,1,0,Smart,Occasional,Carport,2.2,3.5,13495.02
Ford,Ranger,2.2,Northern Cape,Upington,1.0,Low,1.0,28,1,2053643,2013,31876,0,0,0,0,Third-Party,Occasional,Carport,2.2,1.0,33482.42
Ford,Ranger,2.2,Free State,Bloemfontein,3.0,Medium,1.3,47,0,3352012,2023,3254,0,1,0,1,Smart,Weekend Only,Carport,2.2,3.0,38465.38
Ford,Ranger,2.2,Free State,Welkom,2.0,Medium,1.3,65,2,3301388,2021,35755,0,0,0,1,Third-Party,Daily Commute,Garage,2.2,2.0,75460.6
Volkswagen,Polo Vivo,1.8,Gauteng,Sandton,1.2,Low,1.0,52,0,3003772,2010,16923,0,1,0,1,Comprehensive,Business,Carport,1.8,1.2,92603.93
Volkswagen,Polo Vivo,1.8,Gauteng,Midrand,2.5,Medium,1.3,39,2,630864,2002,33682,0,0,0,0,Third-Party,Occasional,Street,1.8,2.5,3732.42
Volkswagen,Polo Vivo,1.8,Gauteng,Ivory Park,4.5,High,1.5,55,1,3478583,2008,42879,0,1,0,1,Comprehensive,Business,Carport,1.8,4.5,143960.7
Volkswagen,Polo Vivo,1.8,Gauteng,Roodepoort,3.8,High,1.5,48,2,2121882,2005,26339,0,1,1,1,Smart,Business,Carport,1.8,3.8,74074.65
Volkswagen,Polo Vivo,1.8,Gauteng,Bramley,2.0,Medium,1.3,31,0,3455214,2022,49592,0,1,0,1,Comprehensive,Weekend Only,Street,1.8,2.0,76483.78
Volkswagen,Polo Vivo,1.8,Gauteng,Honeydew,1.5,Low,1.0,41,0,1615269,2015,46861,1,0,0,0,Third-Party,Business,Street,1.8,1.5,15516.57
Volkswagen,Polo Vivo,1.8,Gauteng,Soweto,4.8,High,1.5,67,0,831935,2010,48508,0,1,0,0,Comprehensive,Weekend Only,Street,1.8,4.8,7337.28
Volkswagen,Polo Vivo,1.8,Gauteng,Sandringham,3.2,Medium,1.3,66,1,1259841,2017,15118,0,1,0,0,Comprehensive,Business,Carport,1.8,3.2,36815.17
Volkswagen,Polo Vivo,1.8,Gauteng,Akasia,2.8,Medium,1.3,49,0,3184899,2016,46679,0,0,0,1,Smart,Daily Commute,Garage,1.8,2.8,52703.21
Volkswagen,Polo Vivo,1.8,Gauteng,Midstream,1.0,Low,1.0,53,2,1307315,2016,49769,0,1,0,1,Comprehensive,Daily Commute,Carport,1.8,1.0,29076.09
Volkswagen,Polo Vivo,1.8,KwaZulu-Natal,Durban North,1.3,Low,1.0,49,0,717784,2002,44277,1,0,1,1,Comprehensive,Occasional,Garage,1.8,1.3,3418.77
Volkswagen,Polo Vivo,1.8,KwaZulu-Natal,Umlazi,4.2,High,1.5,32,1,2725784,2026,36139,1,1,0,1,Comprehensive,Weekend Only,Street,1.8,4.2,61918.86
Volkswagen,Polo Vivo,1.8,KwaZulu-Natal,Inanda,3.5,Medium,1.3,60,2,3399892,2018,15163,0,1,0,0,Comprehensive,Occasional,Carport,1.8,3.5,97029.67
Volkswagen,Polo Vivo,1.8,KwaZulu-Natal,Mariannhill,2.9,Medium,1.3,52,0,1589151,2023,35128,0,1,1,0,Comprehensive,Occasional,Street,1.8,2.9,16367.87
Volkswagen,Polo Vivo,1.8,KwaZulu-Natal,Mankweng,4.0,High,1.5,20,0,1556418,2022,10104,1,0,1,1,Comprehensive,Daily Commute,Street,1.8,4.0,32601.28
Volkswagen,Polo Vivo,1.8,KwaZulu-Natal,Berea,1.5,Low,1.0,33,1,2428496,2014,16186,1,0,1,0,Comprehensive,Business,Carport,1.8,1.5,96425.77
Volkswagen,Polo Vivo,1.8,KwaZulu-Natal,Plessislaer,2.8,Medium,1.3,22,2,765829,2009,10549,0,0,0,1,Third-Party,Daily Commute,Street,1.8,2.8,9290.33
Volkswagen,Polo Vivo,1.8,KwaZulu-Natal,Mountain Rise,3.8,High,1.5,38,0,1786967,2007,34262,1,1,0,0,Smart,Occasional,Carport,1.8,3.8,14473.4
Volkswagen,Polo Vivo,1.8,KwaZulu-Natal,Esikhaleni,4.5,High,1.5,27,1,1242864,2016,32078,0,0,0,0,Comprehensive,Daily Commute,Street,1.8,4.5,32614.66
Volkswagen,Polo Vivo,1.8,KwaZulu-Natal,Calcutta,1.0,Low,1.0,36,1,3120250,2003,26168,0,0,1,0,Third-Party,Business,Carport,1.8,1.0,60432.46
Volkswagen,Polo Vivo,1.8,Western Cape,Cape Town CBD,2.5,Medium,1.3,42,0,2943600,2007,30466,0,1,0,0,Smart,Weekend Only,Carport,1.8,2.5,41853.98
Volkswagen,Polo Vivo,1.8,Western Cape,Khayelitsha,4.8,High,1.5,21,0,162974,2025,37551,0,0,0,1,Comprehensive,Business,Carport,1.8,4.8,630.94
Volkswagen,Polo Vivo,1.8,Western Cape,Rondebosch,1.2,Low,1.0,46,2,479594,2001,34831,0,1,1,0,Comprehensive,Business,Street,1.8,1.2,4231.94
Volkswagen,Polo Vivo,1.8,Western Cape,Nyanga,4.0,High,1.5,36,0,2258079,2022,20612,0,0,0,0,Comprehensive,Weekend Only,Carport,1.8,4.0,40235.03
Volkswagen,Polo Vivo,1.8,Western Cape,Gugulethu,3.8,High,1.5,60,0,3106390,2007,38617,0,0,0,1,Third-Party,Weekend Only,Street,1.8,3.8,34876.27
Volkswagen,Polo Vivo,1.8,Western Cape,Sea Point,1.5,Low,1.0,19,0,401030,2024,24716,1,1,0,1,Third-Party,Business,Street,1.8,1.5,1311.65
Volkswagen,Polo Vivo,1.8,Western Cape,Philippi East,3.2,Medium,1.3,27,1,3844833,2006,33926,0,1,0,1,Comprehensive,Daily Commute,Street,1.8,3.2,172104.02
Volkswagen,Polo Vivo,1.8,Western Cape,Delft,3.5,Medium,1.3,60,0,1778386,2008,5938,0,0,0,0,Smart,Business,Carport,1.8,3.5,27667.25
Volkswagen,Polo Vivo,1.8,Western Cape,Mfuleni,4.2,High,1.5,42,0,2551841,2017,43539,0,0,0,0,Comprehensive,Weekend Only,Carport,1.8,4.2,45556.8
Volkswagen,Polo Vivo,1.8,Western Cape,Harare,4.0,High,1.5,37,0,347669,2026,24697,0,1,0,0,Third-Party,Business,Street,1.8,4.0,856.72
Volkswagen,Polo Vivo,1.8,Eastern Cape,Port Elizabeth,3.0,Medium,1.3,65,0,3627516,2016,14609,0,0,0,0,Smart,Weekend Only,Carport,1.8,3.0,62414.15
Volkswagen,Polo Vivo,1.8,Eastern Cape,Cambridge,3.5,Medium,1.3,36,0,2985612,2000,15483,1,0,1,0,Comprehensive,Weekend Only,Street,1.8,3.5,52274.17
Volkswagen,Polo Vivo,1.8,Eastern Cape,Kwazakele,4.2,High,1.5,40,0,752439,2026,12523,1,0,1,1,Comprehensive,Business,Street,1.8,4.2,5505.06
Volkswagen,Polo Vivo,1.8,Eastern Cape,New Brighton,3.8,High,1.5,41,1,1822903,2011,28989,0,1,0,1,Smart,Weekend Only,Street,1.8,3.8,23696.04
Volkswagen,Polo Vivo,1.8,Eastern Cape,Summerstrand,1.5,Low,1.0,28,0,2733487,2003,36926,0,0,0,1,Smart,Weekend Only,Garage,1.8,1.5,45014.35
Volkswagen,Polo Vivo,1.8,Eastern Cape,North End,2.0,Medium,1.3,63,2,2449406,2016,46729,1,0,0,0,Smart,Occasional,Street,1.8,2.0,66775.55
Volkswagen,Polo Vivo,1.8,Eastern Cape,Walmer,1.0,Low,1.0,51,1,3568912,2006,41164,0,1,0,0,Third-Party,Occasional,Carport,1.8,1.0,45884.6
Volkswagen,Polo Vivo,1.8,Eastern Cape,Central,2.5,Medium,1.3,45,0,179786,2023,4283,0,0,0,0,Smart,Daily Commute,Street,1.8,2.5,291.25
Volkswagen,Polo Vivo,1.8,Eastern Cape,Mount Road,3.5,Medium,1.3,22,1,676712,2002,8236,1,0,0,0,Comprehensive,Business,Garage,1.8,3.5,11581.68
Volkswagen,Polo Vivo,1.8,Eastern Cape,Stanford Terrace,1.2,Low,1.0,22,2,1241594,2000,42577,1,1,0,0,Third-Party,Occasional,Garage,1.8,1.2,15493.22
Volkswagen,Polo Vivo,1.8,Mpumalanga,Witbank,3.5,Medium,1.3,68,1,1523735,2018,46726,0,0,0,1,Comprehensive,Occasional,Garage,1.8,3.5,27980.03
Volkswagen,Polo Vivo,1.8,Mpumalanga,Secunda,2.8,Medium,1.3,38,0,3984584,2001,5105,0,1,0,0,Third-Party,Occasional,Street,1.8,2.8,44565.63
Volkswagen,Polo Vivo,1.8,Mpumalanga,Vosman,4.0,High,1.5,29,2,75740,2005,38320,0,0,0,1,Third-Party,Business,Carport,1.8,4.0,218.24
Volkswagen,Polo Vivo,1.8,Mpumalanga,Bethal,1.0,Low,1.0,67,2,545197,2010,21859,0,1,0,1,Third-Party,Weekend Only,Garage,1.8,1.0,1716.31
Volkswagen,Polo Vivo,1.8,Mpumalanga,Middleburg,1.5,Low,1.0,21,1,3320716,2022,3838,0,0,1,1,Smart,Weekend Only,Street,1.8,1.5,92087.27
Volkswagen,Polo Vivo,1.8,Limpopo,Polokwane,2.5,Medium,1.3,66,2,1183288,2024,26797,0,1,0,0,Smart,Weekend Only,Carport,1.8,2.5,17497.73
Volkswagen,Polo Vivo,1.8,Limpopo,Mankweng,4.2,High,1.5,59,1,1990410,2020,26437,0,0,0,1,Comprehensive,Daily Commute,Street,1.8,4.2,43401.22
Volkswagen,Polo Vivo,1.8,North West,Mmabatho,4.0,High,1.5,37,0,1546443,2003,19279,1,0,0,1,Smart,Occasional,Garage,1.8,4.0,12231.41
Volkswagen,Polo Vivo,1.8,North West,Rustenburg,2.0,Medium,1.3,55,2,621557,2000,7913,0,0,0,0,Comprehensive,Daily Commute,Carport,1.8,2.0,8416.66
Volkswagen,Polo Vivo,1.8,North West,Potchefstroom,1.2,Low,1.0,42,1,3676098,2010,27560,0,0,0,0,Comprehensive,Business,Carport,1.8,1.2,155084.82
Volkswagen,Polo Vivo,1.8,Northern Cape,Kimberley,3.5,Medium,1.3,31,0,2902784,2015,28208,1,0,0,0,Comprehensive,Occasional,Carport,1.8,3.5,63172.5
Volkswagen,Polo Vivo,1.8,Northern Cape,Upington,1.0,Low,1.0,28,2,360826,2005,37658,0,0,1,1,Smart,Weekend Only,Garage,1.8,1.0,1523.12
Volkswagen,Polo Vivo,1.8,Free State,Bloemfontein,3.0,Medium,1.3,49,0,1753223,2010,49355,0,1,0,0,Third-Party,Daily Commute,Carport,1.8,3.0,14121.35
Volkswagen,Polo Vivo,1.8,Free State,Welkom,2.0,Medium,1.3,28,2,1264249,2007,45003,1,1,0,0,Comprehensive,Business,Carport,1.8,2.0,40069.59
Suzuki,Swift,1.5,Gauteng,Sandton,1.2,Low,1.0,35,0,2976434,2019,16646,1,0,0,1,Comprehensive,Weekend Only,Carport,1.5,1.2,52484.02
Suzuki,Swift,1.5,Gauteng,Midrand,2.5,Medium,1.3,44,0,3246860,2000,23061,0,0,0,1,Comprehensive,Weekend Only,Street,1.5,2.5,71781.48
Suzuki,Swift,1.5,Gauteng,Ivory Park,4.5,High,1.5,35,1,2600518,2013,42214,0,0,0,0,Comprehensive,Occasional,Carport,1.5,4.5,87134.84
Suzuki,Swift,1.5,Gauteng,Roodepoort,3.8,High,1.5,40,0,3342604,2020,46597,0,0,0,1,Comprehensive,Daily Commute,Street,1.5,3.8,89098.18
Suzuki,Swift,1.5,Gauteng,Bramley,2.0,Medium,1.3,28,0,312697,2025,24873,0,1,1,1,Comprehensive,Weekend Only,Carport,1.5,2.0,909.1
Suzuki,Swift,1.5,Gauteng,Honeydew,1.5,Low,1.0,38,0,2766501,2020,5458,1,0,0,0,Comprehensive,Daily Commute,Carport,1.5,1.5,55162.62
Suzuki,Swift,1.5,Gauteng,Soweto,4.8,High,1.5,61,0,2209186,2001,39165,0,0,0,1,Smart,Business,Street,1.5,4.8,80192.23
Suzuki,Swift,1.5,Gauteng,Sandringham,3.2,Medium,1.3,22,0,3512933,2005,24267,0,1,0,0,Comprehensive,Occasional,Carport,1.5,3.2,113262.0
Suzuki,Swift,1.5,Gauteng,Akasia,2.8,Medium,1.3,40,0,2053499,2025,16582,0,0,0,0,Smart,Daily Commute,Street,1.5,2.8,36960.92
Suzuki,Swift,1.5,Gauteng,Midstream,1.0,Low,1.0,58,1,476962,2008,34389,0,0,1,0,Comprehensive,Occasional,Garage,1.5,1.0,1918.85
Suzuki,Swift,1.5,KwaZulu-Natal,Durban North,1.3,Low,1.0,42,2,400492,2013,16823,1,1,0,1,Comprehensive,Business,Street,1.5,1.3,3258.65
Suzuki,Swift,1.5,KwaZulu-Natal,Umlazi,4.2,High,1.5,58,0,3438188,2021,42856,0,0,1,1,Comprehensive,Weekend Only,Garage,1.5,4.2,52132.86
Suzuki,Swift,1.5,KwaZulu-Natal,Inanda,3.5,Medium,1.3,27,0,2093661,2007,9406,0,1,1,1,Third-Party,Daily Commute,Carport,1.5,3.5,29843.92
Suzuki,Swift,1.5,KwaZulu-Natal,Mariannhill,2.9,Medium,1.3,39,0,1789272,2025,32619,1,0,0,0,Comprehensive,Weekend Only,Street,1.5,2.9,16877.4
Suzuki,Swift,1.5,KwaZulu-Natal,Mankweng,4.0,High,1.5,36,0,699180,2002,9071,0,0,1,1,Comprehensive,Occasional,Garage,1.5,4.0,4010.4
Suzuki,Swift,1.5,KwaZulu-Natal,Berea,1.5,Low,1.0,18,0,630240,2009,23852,1,1,0,0,Comprehensive,Daily Commute,Street,1.5,1.5,7597.12
Suzuki,Swift,1.5,KwaZulu-Natal,Plessislaer,2.8,Medium,1.3,24,1,1991004,2017,47846,1,0,0,1,Comprehensive,Weekend Only,Street,1.5,2.8,42927.46
Suzuki,Swift,1.5,KwaZulu-Natal,Mountain Rise,3.8,High,1.5,21,0,3383943,2019,39775,1,0,0,1,Smart,Weekend Only,Street,1.5,3.8,68003.02
Suzuki,Swift,1.5,KwaZulu-Natal,Esikhaleni,4.5,High,1.5,18,2,1588996,2008,44335,0,0,0,0,Comprehensive,Occasional,Garage,1.5,4.5,50562.25
Suzuki,Swift,1.5,KwaZulu-Natal,Calcutta,1.0,Low,1.0,32,0,1496702,2008,24681,0,1,0,0,Smart,Weekend Only,Garage,1.5,1.0,14519.33
Suzuki,Swift,1.5,Western Cape,Cape Town CBD,2.5,Medium,1.3,57,0,2740819,2018,44493,0,0,0,0,Smart,Daily Commute,Garage,1.5,2.5,45089.02
Suzuki,Swift,1.5,Western Cape,Khayelitsha,4.8,High,1.5,29,0,2846832,2012,12144,0,1,0,1,Third-Party,Business,Carport,1.5,4.8,54371.91
Suzuki,Swift,1.5,Western Cape,Rondebosch,1.2,Low,1.0,39,1,3049704,2000,46217,1,1,0,0,Third-Party,Weekend Only,Street,1.5,1.2,34939.69
Suzuki,Swift,1.5,Western Cape,Nyanga,4.0,High,1.5,39,0,1236428,2016,13183,0,0,0,0,Smart,Occasional,Carport,1.5,4.0,10902.28
Suzuki,Swift,1.5,Western Cape,Gugulethu,3.8,High,1.5,67,0,2517407,2003,23074,0,0,0,0,Smart,Occasional,Garage,1.5,3.8,48486.71
Suzuki,Swift,1.5,Western Cape,Sea Point,1.5,Low,1.0,64,2,2649496,2003,21880,0,0,0,0,Smart,Daily Commute,Carport,1.5,1.5,110179.38
Suzuki,Swift,1.5,Western Cape,Philippi East,3.2,Medium,1.3,34,1,1669380,2026,14349,0,0,0,0,Comprehensive,Business,Garage,1.5,3.2,39781.61
Suzuki,Swift,1.5,Western Cape,Delft,3.5,Medium,1.3,46,0,1299437,2015,29493,0,1,0,1,Third-Party,Business,Carport,1.5,3.5,12765.73
Suzuki,Swift,1.5,Western Cape,Mfuleni,4.2,High,1.5,63,1,2490410,2015,25610,1,1,0,0,Comprehensive,Occasional,Street,1.5,4.2,80875.39
Suzuki,Swift,1.5,Western Cape,Harare,4.0,High,1.5,31,0,2933112,2014,11357,0,0,0,1,Smart,Business,Street,1.5,4.0,97530.08
Suzuki,Swift,1.5,Eastern Cape,Port Elizabeth,3.0,Medium,1.3,67,0,818861,2025,6561,0,1,0,0,Comprehensive,Business,Street,1.5,3.0,9325.0
Suzuki,Swift,1.5,Eastern Cape,Cambridge,3.5,Medium,1.3,37,2,121240,2005,31844,1,1,1,0,Third-Party,Daily Commute,Street,1.5,3.5,200.0
Suzuki,Swift,1.5,Eastern Cape,Kwazakele,4.2,High,1.5,67,0,1412518,2004,9614,0,1,0,0,Comprehensive,Business,Garage,1.5,4.2,33632.68
Suzuki,Swift,1.5,Eastern Cape,New Brighton,3.8,High,1.5,65,2,1326263,2021,4358,1,0,0,1,Smart,Weekend Only,Street,1.5,3.8,21655.0
Suzuki,Swift,1.5,Eastern Cape,Summerstrand,1.5,Low,1.0,50,0,2606288,2009,33805,1,0,0,0,Comprehensive,Business,Carport,1.5,1.5,71892.56
Suzuki,Swift,1.5,Eastern Cape,North End,2.0,Medium,1.3,60,2,964803,2006,13430,1,1,0,0,Smart,Daily Commute,Street,1.5,2.0,8765.51
Suzuki,Swift,1.5,Eastern Cape,Walmer,1.0,Low,1.0,32,1,1175049,2006,18041,0,1,0,0,Comprehensive,Occasional,Carport,1.5,1.0,22594.18
Suzuki,Swift,1.5,Eastern Cape,Central,2.5,Medium,1.3,29,0,2353550,2009,47871,0,1,0,0,Smart,Weekend Only,Carport,1.5,2.5,40038.79
Suzuki,Swift,1.5,Eastern Cape,Mount Road,3.5,Medium,1.3,57,1,3855827,2009,28726,0,0,0,1,Comprehensive,Daily Commute,Garage,1.5,3.5,126160.64
Suzuki,Swift,1.5,Eastern Cape,Stanford Terrace,1.2,Low,1.0,37,1,779234,2024,12267,1,0,0,0,Comprehensive,Weekend Only,Garage,1.5,1.2,3946.89
Suzuki,Swift,1.5,Mpumalanga,Witbank,3.5,Medium,1.3,47,0,3315534,2014,13859,0,0,0,0,Smart,Occasional,Carport,1.5,3.5,52898.84
Suzuki,Swift,1.5,Mpumalanga,Secunda,2.8,Medium,1.3,55,0,2815563,2005,47563,0,1,1,0,Comprehensive,Daily Commute,Garage,1.5,2.8,61516.62
Suzuki,Swift,1.5,Mpumalanga,Vosman,4.0,High,1.5,20,0,3831225,2023,12373,0,1,0,0,Comprehensive,Occasional,Garage,1.5,4.0,92208.7
Suzuki,Swift,1.5,Mpumalanga,Bethal,1.0,Low,1.0,45,2,1991886,2001,26634,0,1,0,0,Third-Party,Weekend Only,Garage,1.5,1.0,17176.05
Suzuki,Swift,1.5,Mpumalanga,Middleburg,1.5,Low,1.0,43,0,512697,2007,9257,1,1,0,1,Third-Party,Occasional,Garage,1.5,1.5,699.75
Suzuki,Swift,1.5,Limpopo,Polokwane,2.5,Medium,1.3,47,0,3662816,2024,24597,0,0,0,0,Comprehensive,Occasional,Street,1.5,2.5,68592.64
Suzuki,Swift,1.5,Limpopo,Mankweng,4.2,High,1.5,30,0,1186350,2019,44918,1,1,0,1,Smart,Daily Commute,Street,1.5,4.2,14418.9
Suzuki,Swift,1.5,North West,Mmabatho,4.0,High,1.5,30,1,2447082,2014,43144,0,0,0,0,Smart,Weekend Only,Carport,1.5,4.0,57800.98
Suzuki,Swift,1.5,North West,Rustenburg,2.0,Medium,1.3,19,0,1728068,2020,25989,0,0,1,1,Comprehensive,Occasional,Carport,1.5,2.0,29330.71
Suzuki,Swift,1.5,North West,Potchefstroom,1.2,Low,1.0,54,0,3405030,2020,21003,0,0,1,1,Comprehensive,Weekend Only,Carport,1.5,1.2,54155.11
Suzuki,Swift,1.5,Northern Cape,Kimberley,3.5,Medium,1.3,66,0,3405931,2017,32169,0,0,0,0,Third-Party,Daily Commute,Garage,1.5,3.5,49033.72
Suzuki,Swift,1.5,Northern Cape,Upington,1.0,Low,1.0,55,1,1765203,2004,44640,1,1,0,1,Comprehensive,Occasional,Street,1.5,1.0,26713.48
Suzuki,Swift,1.5,Free State,Bloemfontein,3.0,Medium,1.3,19,2,1103960,2024,49271,0,0,0,1,Third-Party,Business,Carport,1.5,3.0,23267.36
Suzuki,Swift,1.5,Free State,Welkom,2.0,Medium,1.3,53,0,3664901,2003,18961,0,1,0,1,Comprehensive,Occasional,Street,1.5,2.0,81102.56
Toyota,Corolla Cross,1.2,Gauteng,Sandton,1.2,Low,1.0,43,2,2350869,2009,14146,0,1,0,1,Comprehensive,Occasional,Carport,1.2,1.2,74106.8
Toyota,Corolla Cross,1.2,Gauteng,Midrand,2.5,Medium,1.3,28,0,3749666,2018,47237,0,1,1,1,Comprehensive,Daily Commute,Garage,1.2,2.5,86006.03
Toyota,Corolla Cross,1.2,Gauteng,Ivory Park,4.5,High,1.5,25,0,853449,2013,43030,0,0,0,0,Comprehensive,Occasional,Street,1.2,4.5,7676.24
Toyota,Corolla Cross,1.2,Gauteng,Roodepoort,3.8,High,1.5,61,0,463065,2022,2555,0,0,1,0,Comprehensive,Daily Commute,Carport,1.2,3.8,2318.21
Toyota,Corolla Cross,1.2,Gauteng,Bramley,2.0,Medium,1.3,57,1,1880724,2023,44178,0,1,1,1,Comprehensive,Occasional,Street,1.2,2.0,24814.93
Toyota,Corolla Cross,1.2,Gauteng,Honeydew,1.5,Low,1.0,60,2,2901561,2012,5640,0,0,0,0,Third-Party,Daily Commute,Street,1.2,1.5,68549.78
Toyota,Corolla Cross,1.2,Gauteng,Soweto,4.8,High,1.5,39,0,1433173,2009,48136,1,1,1,0,Comprehensive,Business,Garage,1.2,4.8,20584.37
Toyota,Corolla Cross,1.2,Gauteng,Sandringham,3.2,Medium,1.3,37,0,2599485,2021,3912,0,1,0,0,Third-Party,Weekend Only,Street,1.2,3.2,24114.75
Toyota,Corolla Cross,1.2,Gauteng,Akasia,2.8,Medium,1.3,25,0,510463,2005,21114,0,0,0,0,Third-Party,Daily Commute,Garage,1.2,2.8,1335.93
Toyota,Corolla Cross,1.2,Gauteng,Midstream,1.0,Low,1.0,46,0,3643843,2012,40187,0,0,0,1,Comprehensive,Business,Street,1.2,1.0,130355.57
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Durban North,1.3,Low,1.0,57,0,2067724,2020,25922,1,0,0,0,Smart,Weekend Only,Garage,1.2,1.3,21058.29
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Umlazi,4.2,High,1.5,43,0,1700626,2010,31500,0,1,0,1,Comprehensive,Business,Street,1.2,4.2,37267.37
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Inanda,3.5,Medium,1.3,47,1,3865476,2021,16429,0,0,1,1,Third-Party,Daily Commute,Carport,1.2,3.5,55130.01
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Mariannhill,2.9,Medium,1.3,34,1,1176534,2024,38684,0,1,0,1,Comprehensive,Business,Garage,1.2,2.9,26479.23
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Mankweng,4.0,High,1.5,37,2,3376794,2014,15687,0,0,0,0,Smart,Weekend Only,Street,1.2,4.0,90627.21
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Berea,1.5,Low,1.0,69,0,2100885,2001,25712,0,0,0,0,Comprehensive,Occasional,Garage,1.2,1.5,52600.93
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Plessislaer,2.8,Medium,1.3,33,1,530929,2025,16837,1,0,0,1,Smart,Weekend Only,Garage,1.2,2.8,1361.82
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Mountain Rise,3.8,High,1.5,63,1,2759008,2026,14865,0,0,0,1,Smart,Business,Garage,1.2,3.8,85714.75
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Esikhaleni,4.5,High,1.5,60,2,2660180,2014,46653,1,0,0,0,Comprehensive,Occasional,Carport,1.2,4.5,77476.82
Toyota,Corolla Cross,1.2,KwaZulu-Natal,Calcutta,1.0,Low,1.0,24,0,1967860,2018,14919,1,1,0,0,Smart,Occasional,Street,1.2,1.0,24119.32
Toyota,Corolla Cross,1.2,Western Cape,Cape Town CBD,2.5,Medium,1.3,33,2,1242491,2016,37094,0,0,0,1,Third-Party,Occasional,Carport,1.2,2.5,13780.23
Toyota,Corolla Cross,1.2,Western Cape,Khayelitsha,4.8,High,1.5,62,0,3758031,2019,37569,1,1,0,1,Comprehensive,Weekend Only,Garage,1.2,4.8,65200.12
Toyota,Corolla Cross,1.2,Western Cape,Rondebosch,1.2,Low,1.0,64,0,3144303,2017,23936,0,1,0,0,Comprehensive,Business,Street,1.2,1.2,122490.69
Toyota,Corolla Cross,1.2,Western Cape,Nyanga,4.0,High,1.5,65,1,2071311,2005,32961,0,1,0,1,Comprehensive,Business,Garage,1.2,4.0,102083.67
Toyota,Corolla Cross,1.2,Western Cape,Gugulethu,3.8,High,1.5,44,1,2113659,2014,48301,0,0,0,1,Comprehensive,Daily Commute,Street,1.2,3.8,82983.93
Toyota,Corolla Cross,1.2,Western Cape,Sea Point,1.5,Low,1.0,40,2,1335285,2016,13022,0,0,0,0,Comprehensive,Weekend Only,Garage,1.2,1.5,21373.76
Toyota,Corolla Cross,1.2,Western Cape,Philippi East,3.2,Medium,1.3,41,2,3252274,2023,17297,0,0,1,0,Smart,Daily Commute,Carport,1.2,3.2,77622.34
Toyota,Corolla Cross,1.2,Western Cape,Delft,3.5,Medium,1.3,26,0,1946063,2025,19368,0,1,0,1,Comprehensive,Occasional,Garage,1.2,3.5,21784.82
Toyota,Corolla Cross,1.2,Western Cape,Mfuleni,4.2,High,1.5,52,0,1997536,2021,22483,0,0,0,0,Smart,Daily Commute,Garage,1.2,4.2,20817.25
Toyota,Corolla Cross,1.2,Western Cape,Harare,4.0,High,1.5,68,2,2381630,2008,8463,0,0,0,0,Third-Party,Business,Street,1.2,4.0,91240.89
Toyota,Corolla Cross,1.2,Eastern Cape,Port Elizabeth,3.0,Medium,1.3,37,0,2784723,2011,15632,0,1,0,1,Smart,Occasional,Carport,1.2,3.0,41880.29
Toyota,Corolla Cross,1.2,Eastern Cape,Cambridge,3.5,Medium,1.3,54,0,835411,2021,31703,0,0,0,1,Comprehensive,Occasional,Garage,1.2,3.5,4547.95
Toyota,Corolla Cross,1.2,Eastern Cape,Kwazakele,4.2,High,1.5,59,2,3517449,2025,19407,1,1,0,0,Smart,Business,Carport,1.2,4.2,90573.33
Toyota,Corolla Cross,1.2,Eastern Cape,New Brighton,3.8,High,1.5,34,1,3371969,2022,48221,0,0,0,0,Comprehensive,Occasional,Carport,1.2,3.8,98467.69
Toyota,Corolla Cross,1.2,Eastern Cape,Summerstrand,1.5,Low,1.0,64,2,3378509,2004,47834,1,0,0,1,Comprehensive,Daily Commute,Street,1.2,1.5,176397.22
Toyota,Corolla Cross,1.2,Eastern Cape,North End,2.0,Medium,1.3,48,1,2448711,2013,43239,1,1,0,0,Smart,Business,Street,1.2,2.0,69651.97
Toyota,Corolla Cross,1.2,Eastern Cape,Walmer,1.0,Low,1.0,25,1,468901,2023,19495,0,1,0,0,Smart,Weekend Only,Street,1.2,1.0,1584.82
Toyota,Corolla Cross,1.2,Eastern Cape,Central,2.5,Medium,1.3,32,0,3483835,2007,27759,1,1,0,0,Third-Party,Daily Commute,Carport,1.2,2.5,45303.95
Toyota,Corolla Cross,1.2,Eastern Cape,Mount Road,3.5,Medium,1.3,48,0,745058,2025,23464,0,0,0,0,Comprehensive,Occasional,Garage,1.2,3.5,3687.34
Toyota,Corolla Cross,1.2,Eastern Cape,Stanford Terrace,1.2,Low,1.0,47,2,2120766,2024,22326,0,0,0,0,Third-Party,Weekend Only,Street,1.2,1.2,29538.79
